0,0,0 0.0032713902,-0.33085775,0.03992851 -0.000921182,-0.58688223,0.11356593 -0.006553766,-0.96684766,0.25527 0.05600846,-0.9008685,0.24447317 0.3172918,-0.8939807,0.18973067 0.3611895,-0.50245297,-0.14383991 0.1945906,-0.87132895,-0.298441 0.21383475,-0.83805823,-0.47416872 0.13974096,-0.82962334,-0.6617418 0.024535935,-0.7998874,-0.41846147 -0.0677374,-0.905894,0.22288756 -0.27733457,-0.8956342,0.0951456 -0.27873516,-0.5526265,-0.30361867 -0.0004205446,-0.88809776,-0.25352797 0.1361353,-1.0058829,-0.1828731 0.22910431,-1.1597493,-0.09892241 0.17904545,-1.0036027,-0.24372022 0.16819611,0.0048565404,0.026461758 0.23413204,0.7126162,-0.20594905 0.13333355,1.4143513,-0.115234286 0.13625401,1.5769528,-0.4251153 -0.15166983,-0.0043793553,-0.02386219 -0.17298253,0.7286509,-0.1663237 -0.14984533,1.4497367,-0.13277487 -0.16149682,1.622448,-0.40426892 -0.0042644106,-1.116547,0.2847771 0.013653925,-1.2795329,0.033337746 0.059954975,-1.3183211,0.11868715 0.15502661,-1.2262125,0.31505534 -0.03680888,-1.3194398,0.105463594
0,0,0 -0.010394092,-0.3232002,0.075732 -0.020962821,-0.5704738,0.17185897 -0.03186949,-0.9508073,0.30813962 0.032337002,-0.8879125,0.29240727 0.28584066,-0.92154586,0.21876393 0.393626,-0.5082029,-0.06789348 0.085493885,-0.8034829,-0.133383 0.18724953,-0.9381826,-0.19367333 0.08988291,-1.0080518,-0.35522908 0.046056855,-0.86789775,-0.35074463 -0.09254444,-0.88669395,0.28251946 -0.31336075,-0.9025804,0.17800403 -0.28762922,-0.53846395,-0.19817112 0.015596666,-0.85269976,-0.17616712 0.1359881,-0.9938731,-0.12298017 0.29719612,-1.1061689,-0.14521743 0.18542218,-0.9966429,-0.21944469 0.16932374,-0.0027269642,0.011601885 0.19762716,0.72885716,-0.12765238 0.12174425,1.4347535,-0.070806384 0.123607166,1.5821576,-0.38686538 -0.15268667,0.002459023,-0.010462138 -0.16309908,0.7422446,-0.09305818 -0.14771378,1.4617492,-0.08384385 -0.13414647,1.6233119,-0.36073467 -0.034144673,-1.1004122,0.33529758 0.012171836,-1.2490095,0.07984512 0.05393578,-1.2892121,0.16642699 0.12801425,-1.2021158,0.37287548 -0.040983584,-1.295001,0.14569025
0,0,0 -0.0084051965,-0.3239749,0.0728407 -0.016632672,-0.57377666,0.1625608 -0.0335903,-0.95215774,0.30375528 0.031329524,-0.88961613,0.28953293 0.28939983,-0.92318606,0.2337339 0.37351894,-0.5132226,-0.06556352 0.07676793,-0.8143216,-0.15365918 0.18431279,-0.9464021,-0.20962352 0.087440535,-1.0180135,-0.37075192 0.04945092,-0.88081074,-0.3711552 -0.093112715,-0.8882837,0.2749767 -0.30109766,-0.88191533,0.14591822 -0.27745065,-0.55704266,-0.26485512 0.028151855,-0.8592832,-0.1842847 0.13456975,-1.008616,-0.123957254 0.29245064,-1.11203,-0.18298477 0.19153827,-1.022431,-0.20955224 0.16952246,-0.00241418,0.008824244 0.18763533,0.7314855,-0.120189704 0.12269874,1.4386637,-0.06433159 0.12537265,1.581755,-0.3824201 -0.15286586,0.002176986,-0.007957155 -0.1685779,0.7416408,-0.0935859 -0.15535799,1.4613315,-0.08721521 -0.16756818,1.614993,-0.36868617 -0.037261304,-1.1013772,0.33293855 0.009959373,-1.255406,0.080835834 0.054703437,-1.2916055,0.16771457 0.12918738,-1.1960524,0.37028155 -0.040306278,-1.3014138,0.14892325
0,0,0 -0.008036582,-0.32390958,0.073010236 -0.015954802,-0.5737896,0.16245568 -0.03178965,-0.95273274,0.30214176 0.032939762,-0.8899555,0.28815454 0.29103324,-0.9243302,0.23309292 0.37747902,-0.51633584,-0.06813114 0.078185685,-0.81771934,-0.14581262 0.18498449,-0.9544911,-0.1907992 0.08452204,-1.0319084,-0.34694016 0.06445334,-0.89377445,-0.35915104 -0.0914958,-0.8889239,0.27363208 -0.30011722,-0.88388586,0.14559631 -0.2847158,-0.5502037,-0.25837985 0.028240386,-0.848779,-0.1943172 0.1398622,-0.99778616,-0.14338642 0.297957,-1.0979738,-0.20714511 0.193745,-1.0086844,-0.22295555 0.16950841,-0.0022234006,0.008794562 0.18605447,0.73142666,-0.12138338 0.12116187,1.4386623,-0.06719703 0.11637934,1.5731242,-0.3889637 -0.15285319,0.002004931,-0.007930292 -0.16975126,0.7412278,-0.094713554 -0.15762883,1.4608703,-0.089531444 -0.17299117,1.6179582,-0.36890972 -0.035024274,-1.1020604,0.33073205 0.012000217,-1.2552974,0.07814852 0.056091446,-1.2922438,0.16503349 0.13049167,-1.1982207,0.36831656 -0.038905054,-1.3012065,0.14581144
0,0,0 -0.008291643,-0.32294026,0.076522 -0.016396057,-0.5720968,0.16760498 -0.0264491,-0.9528159,0.30239424 0.03724387,-0.8888133,0.28950867 0.29799843,-0.9273409,0.25365332 0.3819193,-0.5226878,-0.052364584 0.080205165,-0.8141571,-0.15381396 0.18489267,-0.95738924,-0.1789719 0.09174066,-1.0221175,-0.34499398 0.06612637,-0.90807927,-0.36510608 -0.08706898,-0.889696,0.27441508 -0.29991496,-0.9008157,0.1541597 -0.28528115,-0.54473454,-0.22993182 0.02682418,-0.8490581,-0.19829138 0.15796404,-0.986903,-0.16628207 0.2996038,-1.1246501,-0.16118205 0.19464558,-0.99813294,-0.21768843 0.16942112,-0.002211175,0.009025976 0.17976303,0.7326144,-0.11301859 0.12416608,1.4399312,-0.053923186 0.11251052,1.5554014,-0.38264784 -0.1527745,0.001993909,-0.008139216 -0.16983354,0.74173945,-0.087272905 -0.15455745,1.4609851,-0.08000386 -0.18909955,1.6160939,-0.35861072 -0.027286904,-1.1024593,0.32908347 0.016246736,-1.2556777,0.07602069 0.060244706,-1.2934282,0.1625512 0.13698012,-1.200981,0.36556768 -0.034924787,-1.3010062,0.14381292
0,0,0 -0.0072689713,-0.3221957,0.07926359 -0.014061346,-0.57188874,0.16872746 -0.023235688,-0.9529834,0.30213043 0.04029309,-0.88881665,0.28945532 0.30201504,-0.9280152,0.2633104 0.37745658,-0.52661425,-0.048865397 0.07746406,-0.8198548,-0.14973818 0.18305963,-0.96241236,-0.17452843 0.091116704,-1.0258301,-0.34165016 0.066297226,-0.912638,-0.36157006 -0.083983354,-0.8899175,0.27440226 -0.2984701,-0.89809024,0.15701644 -0.28620604,-0.55832505,-0.24144429 0.03837513,-0.8478262,-0.19973336 0.1479659,-0.9960387,-0.14296162 0.30347925,-1.1112431,-0.1827247 0.19973901,-1.0119056,-0.20703338 0.16946477,-0.0020996467,0.0070065786 0.17894784,0.73372215,-0.107442476 0.12659027,1.4408615,-0.046005387 0.11243887,1.5571152,-0.37423933 -0.15281382,0.001893342,-0.0063176677 -0.1714085,0.7415015,-0.084183775 -0.15482537,1.4603372,-0.06757457 -0.18507613,1.6227937,-0.3423505 -0.023737594,-1.1026745,0.3282824 0.025415119,-1.2587299,0.07810947 0.065758556,-1.2965395,0.16633967 0.1373038,-1.2038407,0.37104398 -0.028821602,-1.302532,0.14446488
0,0,0 -0.0065040383,-0.32222256,0.07928661 -0.0127200065,-0.5717762,0.16921785 -0.023179214,-0.9525518,0.30349296 0.04058551,-0.8886645,0.29056248 0.3025681,-0.93023896,0.27154037 0.37976193,-0.5473572,-0.06272856 0.07165462,-0.8203013,-0.19214995 0.16487183,-0.9732734,-0.19125113 0.07714971,-1.0304832,-0.36283365 0.07173315,-0.9332438,-0.39503783 -0.08372658,-0.88930273,0.27573004 -0.29968414,-0.89686036,0.16100547 -0.28202787,-0.5541002,-0.23471116 0.03667003,-0.851742,-0.20709275 0.14322321,-0.9975302,-0.13929978 0.30292183,-1.105983,-0.18143752 0.20294295,-1.0135243,-0.21549031 0.16947742,-0.0016976462,0.0070035113 0.17661013,0.7343765,-0.10621548 0.12371714,1.4419781,-0.050429396 0.110241614,1.5525862,-0.38065457 -0.15282524,0.0015308417,-0.006314664 -0.17189522,0.7411241,-0.08454252 -0.15783422,1.4601812,-0.07538946 -0.18291943,1.6135861,-0.3558472 -0.02423197,-1.1021885,0.3299811 0.023710035,-1.2533945,0.07659856 0.062913746,-1.2938586,0.16416818 0.13484927,-1.2070076,0.37129834 -0.031632777,-1.2977556,0.14166304
0,0,0 -0.006503546,-0.32222316,0.079283684 -0.0127191525,-0.5717787,0.16920918 -0.023169069,-0.9525587,0.30347192 0.0405938,-0.8886689,0.2905452 0.30257908,-0.9302307,0.27153343 0.37977996,-0.5473232,-0.06270415 0.07169018,-0.82024187,-0.19222005 0.16490506,-0.9732154,-0.1913308 0.07721002,-1.0303961,-0.3629369 0.07179982,-0.9331516,-0.3951263 -0.08371779,-0.8893109,0.2757086 -0.2996691,-0.8968641,0.16097249 -0.28197888,-0.5540973,-0.23473652 0.0367105,-0.8517481,-0.20711932 0.14326134,-0.99754673,-0.1393461 0.30296066,-1.1059821,-0.18152563 0.20298056,-1.0135294,-0.21557954 0.16947731,-0.0016972563,0.007003968 0.17661303,0.7343773,-0.10621017 0.123727314,1.4419792,-0.050424643 0.11026538,1.5525895,-0.38064933 -0.15282515,0.0015304813,-0.0063160574 -0.171892,0.7411245,-0.084533505 -0.15782271,1.4601808,-0.07535895 -0.18289512,1.6136035,-0.35580784 -0.02421744,-1.1021961,0.3299544 0.02377085,-1.2533908,0.0765746 0.06297792,-1.2938471,0.16414642 0.13488322,-1.2069821,0.37128094 -0.031566445,-1.2977637,0.14163522
0,0,0 -0.00650327,-0.3222241,0.07927807 -0.012718487,-0.571785,0.16918665 -0.02315568,-0.95258033,0.30340514 0.04060461,-0.8886861,0.29048875 0.30259392,-0.93022674,0.27149206 0.3798115,-0.5472487,-0.06265935 0.071756005,-0.8201036,-0.19238889 0.16496438,-0.97308093,-0.19152772 0.07732571,-1.0301911,-0.36318588 0.07192962,-0.9329337,-0.39533907 -0.08370622,-0.88933206,0.27564707 -0.29965013,-0.8968757,0.1608967 -0.2819274,-0.5540747,-0.23478025 0.036755186,-0.851733,-0.2071756 0.14329827,-0.9975478,-0.139425 0.30302003,-1.1058941,-0.18174738 0.20302844,-1.013511,-0.21571597 0.169477,-0.0016968298,0.0070057972 0.17661779,0.7343782,-0.10619832 0.12373825,1.4419792,-0.05040891 0.110318094,1.5526471,-0.3806155 -0.15282486,0.0015301141,-0.0063174227 -0.17188668,0.741124,-0.08452693 -0.15781552,1.4601791,-0.07534704 -0.1828213,1.6135855,-0.3558104 -0.024198066,-1.1022207,0.32987106 0.023841942,-1.253353,0.07646424 0.063051894,-1.2938181,0.16402993 0.134923,-1.2069789,0.37118706 -0.031489875,-1.2977514,0.14151186
0,0,0 -0.0041188826,-0.32321844,0.075970195 -0.008137594,-0.57359695,0.16407944 -0.025775587,-0.9526779,0.30288693 0.038696237,-0.8890361,0.29213747 0.30250692,-0.9235913,0.293087 0.3848136,-0.5483885,-0.04894736 0.07446434,-0.79503953,-0.21982308 0.14315103,-0.95776004,-0.18941225 0.06037519,-1.0233872,-0.36054853 0.06793417,-0.93599594,-0.40549165 -0.08482963,-0.88969266,0.27141422 -0.2951377,-0.8812177,0.14647056 -0.2843793,-0.5592396,-0.26687902 0.04126976,-0.8472322,-0.2209162 0.13048166,-0.9949277,-0.13451236 0.29059565,-1.0821644,-0.21087249 0.1984236,-1.0179881,-0.23971891 0.16963845,-0.0010333424,0.0048004333 0.16879681,0.73493975,-0.11153526 0.1203704,1.4419552,-0.041780274 0.105794206,1.5527084,-0.37208113 -0.15297045,0.0009318087,-0.00432962 -0.17433377,0.74080753,-0.08258699 -0.15634488,1.4599096,-0.0632228 -0.16750622,1.6200747,-0.34095874 -0.02840278,-1.1020095,0.33132127 0.02300973,-1.2428187,0.072522536 0.06566311,-1.2838986,0.15823065 0.13651945,-1.1998088,0.36699077 -0.028964283,-1.2919434,0.13700627
